TABLE_NAME,FIELD_NAME,VALUESET_ITEM,VALUESET_ITEM_DESCRIPTOR,means_missing
TUMOR,censusOccCode2010,1450,1450=materials engineers,False
TUMOR,censusOccCode2010,1460,1460=mechanical engineers,False
TUMOR,censusOccCode2010,1500,"1500=mining and geological engineers, including mining safety engineers",False
TUMOR,censusOccCode2010,1510,1510=nuclear engineers,False
TUMOR,censusOccCode2010,1520,1520=petroleum engineers,False
TUMOR,censusOccCode2010,1530,"1530=engineers, all other",False
TUMOR,censusOccCode2010,1540,1540=drafters,False
TUMOR,censusOccCode2010,1550,"1550=engineering technicians, except drafters",False
TUMOR,censusOccCode2010,1560,1560=surveying and mapping technicians,False
TUMOR,censusOccCode2010,1600,1600=agricultural and food scientists,False
TUMOR,censusOccCode2010,1610,1610=biological scientists,False
TUMOR,censusOccCode2010,1640,1640=conservation scientists and foresters,False
TUMOR,censusOccCode2010,1650,1650=medical scientists,False
TUMOR,censusOccCode2010,1660,"1660=life scientists, all other",False
TUMOR,censusOccCode2010,1700,1700=astronomers and physicists,False
TUMOR,censusOccCode2010,1710,1710=atmospheric and space scientists,False
TUMOR,censusOccCode2010,1720,1720=chemists and materials scientists,False
TUMOR,censusOccCode2010,1740,1740=environmental scientists and geoscientists,False
TUMOR,censusOccCode2010,1760,"1760=physical scientists, all other",False
TUMOR,censusOccCode2010,1800,1800=economists,False
TUMOR,censusOccCode2010,1815,1815=survey researchers,False
TUMOR,censusOccCode2010,1820,1820=psychologists,False
TUMOR,censusOccCode2010,1830,1830=sociologists,False
TUMOR,censusOccCode2010,1840,1840=urban and regional planners,False
TUMOR,censusOccCode2010,1860,1860=miscellaneous social scientists and related workers,False
TUMOR,censusOccCode2010,1900,1900=agricultural and food science technicians,False
TUMOR,censusOccCode2010,1910,1910=biological technicians,False
TUMOR,censusOccCode2010,1920,1920=chemical technicians,False
TUMOR,censusOccCode2010,1930,1930=geological and petroleum technicians,False
TUMOR,censusOccCode2010,1940,1940=nuclear technicians,False
TUMOR,censusOccCode2010,1950,1950=social science research assistants,False
TUMOR,censusOccCode2010,1965,"1965=miscellaneous life, physical, and social science technicians",False
TUMOR,censusOccCode2010,2000,2000=counselors,False
TUMOR,censusOccCode2010,2010,2010=social workers,False
TUMOR,censusOccCode2010,2015,2015=probation officers and correctional treatment specialists,False
TUMOR,censusOccCode2010,2016,2016=social and human service assistants,False
TUMOR,censusOccCode2010,2025,"2025=miscellaneous community and social service specialists, including health educators and community health workers",False
TUMOR,censusOccCode2010,2040,2040=clergy,False
TUMOR,censusOccCode2010,2050,"2050=directors, religious activities and education",False
TUMOR,censusOccCode2010,2060,"2060=religious workers, all other",False
TUMOR,censusOccCode2010,2100,2100=lawyers,False
TUMOR,censusOccCode2010,2105,2105=judicial law clerks,False
TUMOR,censusOccCode2010,2110,"2110=judges, magistrates, and other judicial workers",False
TUMOR,censusOccCode2010,2145,2145=paralegals and legal assistants,False
TUMOR,censusOccCode2010,2160,2160=miscellaneous legal support workers,False
TUMOR,censusOccCode2010,2200,2200=postsecondary teachers,False
TUMOR,censusOccCode2010,2300,2300=preschool and kindergarten teachers,False
TUMOR,censusOccCode2010,2310,2310=elementary and middle school teachers,False
TUMOR,censusOccCode2010,2320,2320=secondary school teachers,False
TUMOR,censusOccCode2010,2330,2330=special education teachers,False
TUMOR,censusOccCode2010,2340,2340=other teachers and instructors,False
TUMOR,censusOccCode2010,2400,"2400=archivists, curators, and museum technicians",False
TUMOR,censusOccCode2010,2430,2430=librarians,False
TUMOR,censusOccCode2010,2440,2440=library technicians,False
TUMOR,censusOccCode2010,2540,2540=teacher assistants,False
TUMOR,censusOccCode2010,2550,"2550=other education, training, and library workers",False
TUMOR,censusOccCode2010,2600,2600=artists and related workers,False
TUMOR,censusOccCode2010,2630,2630=designers,False
TUMOR,censusOccCode2010,2700,2700=actors,False
TUMOR,censusOccCode2010,2710,2710=producers and directors,False
TUMOR,censusOccCode2010,2720,"2720=athletes, coaches, umpires, and related workers",False
TUMOR,censusOccCode2010,2740,2740=dancers and choreographers,False
TUMOR,censusOccCode2010,2750,"2750=musicians, singers, and related workers",False
TUMOR,censusOccCode2010,2760,"2760=entertainers and performers, sports and related workers, all other",False
TUMOR,censusOccCode2010,2800,2800=announcers,False
TUMOR,censusOccCode2010,2810,"2810=news analysts, reporters and correspondents",False
TUMOR,censusOccCode2010,2825,2825=public relations specialists,False
TUMOR,censusOccCode2010,2830,2830=editors,False
TUMOR,censusOccCode2010,2840,2840=technical writers,False
TUMOR,censusOccCode2010,2850,2850=writers and authors,False
TUMOR,censusOccCode2010,2860,2860=miscellaneous media and communication workers,False
TUMOR,censusOccCode2010,2900,2900=broadcast and sound engineering technicians and radio operators,False
TUMOR,censusOccCode2010,2910,2910=photographers,False
TUMOR,censusOccCode2010,2920,"2920=television, video, and motion picture camera operators and editors",False
TUMOR,censusOccCode2010,2960,"2960=media and communication equipment workers, all other",False
TUMOR,censusOccCode2010,3000,3000=chiropractors,False
TUMOR,censusOccCode2010,3010,3010=dentists,False
TUMOR,censusOccCode2010,3030,3030=dietitians and nutritionists,False
TUMOR,censusOccCode2010,3040,3040=optometrists,False
TUMOR,censusOccCode2010,3050,3050=pharmacists,False
TUMOR,censusOccCode2010,3060,3060=physicians and surgeons,False
TUMOR,censusOccCode2010,3110,3110=physician assistants,False
TUMOR,censusOccCode2010,3120,3120=podiatrists,False
TUMOR,censusOccCode2010,3140,3140=audiologists,False
TUMOR,censusOccCode2010,3150,3150=occupational therapists,False
TUMOR,censusOccCode2010,3160,3160=physical therapists,False
TUMOR,censusOccCode2010,3200,3200=radiation therapists,False
TUMOR,censusOccCode2010,3210,3210=recreational therapists,False
TUMOR,censusOccCode2010,3220,3220=respiratory therapists,False
TUMOR,censusOccCode2010,3230,3230=speech-language pathologists,False
TUMOR,censusOccCode2010,3235,3235=exercise physiologists,False
TUMOR,censusOccCode2010,3245,"3245=therapists, all other",False
TUMOR,censusOccCode2010,3250,3250=veterinarians,False
TUMOR,censusOccCode2010,3255,3255=registered nurses,False
TUMOR,censusOccCode2010,3256,3256=nurse anesthetists,False
TUMOR,censusOccCode2010,3257,3257=nurse midwives,False
TUMOR,censusOccCode2010,3258,3258=nurse practitioners,False
TUMOR,censusOccCode2010,3260,"3260=health diagnosing and treating practitioners, all other",False
TUMOR,censusOccCode2010,3300,3300=clinical laboratory technologists and technicians,False
TUMOR,censusOccCode2010,3310,3310=dental hygienists,False
TUMOR,censusOccCode2010,3320,3320=diagnostic related technologists and technicians,False
TUMOR,censusOccCode2010,3400,3400=emergency medical technicians and paramedics,False
TUMOR,censusOccCode2010,3420,3420=health practitioner support technologists and technicians,False
TUMOR,censusOccCode2010,3500,3500=licensed practical and licensed vocational nurses,False
TUMOR,censusOccCode2010,3510,3510=medical records and health information technicians,False
TUMOR,censusOccCode2010,3520,"3520=opticians, dispensing",False
TUMOR,censusOccCode2010,3535,3535=miscellaneous health technologists and technicians,False
TUMOR,censusOccCode2010,3540,3540=other healthcare practitioners and technical occupations,False
TUMOR,censusOccCode2010,3600,"3600=nursing, psychiatric, and home health aides",False
TUMOR,censusOccCode2010,3610,3610=occupational therapy assistants and aides,False
TUMOR,censusOccCode2010,3620,3620=physical therapist assistants and aides,False
TUMOR,censusOccCode2010,3630,3630=massage therapists,False
TUMOR,censusOccCode2010,3640,3640=dental assistants,False
TUMOR,censusOccCode2010,3645,3645=medical assistants,False
TUMOR,censusOccCode2010,3646,3646=medical transcriptionists,False
TUMOR,censusOccCode2010,3647,3647=pharmacy aides,False
TUMOR,censusOccCode2010,3648,3648=veterinary assistants and laboratory animal caretakers,False
TUMOR,censusOccCode2010,3649,3649=phlebotomists,False
TUMOR,censusOccCode2010,3655,"3655=healthcare support workers, all other, including medical equipment preparers",False
TUMOR,censusOccCode2010,3700,3700=first-line supervisors of correctional officers,False
TUMOR,censusOccCode2010,3710,3710=first-line supervisors of police and detectives,False
TUMOR,censusOccCode2010,3720,3720=first-line supervisors of fire fighting and prevention workers,False
TUMOR,censusOccCode2010,3730,"3730=first-line supervisors of protective service workers, all other",False
TUMOR,censusOccCode2010,3740,3740=firefighters,False
TUMOR,censusOccCode2010,3750,3750=fire inspectors,False
TUMOR,censusOccCode2010,3800,"3800=bailiffs, correctional officers, and jailers",False
TUMOR,censusOccCode2010,3820,3820=detectives and criminal investigators,False
TUMOR,censusOccCode2010,3830,3830=fish and game wardens,False
TUMOR,censusOccCode2010,3840,3840=parking enforcement workers,False
TUMOR,censusOccCode2010,3850,3850=police and sheriff's patrol officers,False
TUMOR,censusOccCode2010,3860,3860=transit and railroad police,False
TUMOR,censusOccCode2010,3900,3900=animal control workers,False
TUMOR,censusOccCode2010,3910,3910=private detectives and investigators,False
TUMOR,censusOccCode2010,3930,3930=security guards and gaming surveillance officers,False
TUMOR,censusOccCode2010,3940,3940=crossing guards,False
TUMOR,censusOccCode2010,3945,3945=transportation security screeners,False
TUMOR,censusOccCode2010,3955,"3955=lifeguards and other recreational, and all other protective service workers",False
TUMOR,censusOccCode2010,4000,4000=chefs and head cooks,False
TUMOR,censusOccCode2010,4010,4010=first-line supervisors of food preparation and serving workers,False
TUMOR,censusOccCode2010,4020,4020=cooks,False
TUMOR,censusOccCode2010,4030,4030=food preparation workers,False
TUMOR,censusOccCode2010,4040,4040=bartenders,False
TUMOR,censusOccCode2010,4050,"4050=combined food preparation and serving workers, including fast food",False
TUMOR,censusOccCode2010,4060,"4060=counter attendants, cafeteria, food concession, and coffee shop",False
TUMOR,censusOccCode2010,4110,4110=waiters and waitresses,False
TUMOR,censusOccCode2010,4120,"4120=food servers, nonrestaurant",False
TUMOR,censusOccCode2010,4130,4130=dining room and cafeteria attendants and bartender helpers,False
TUMOR,censusOccCode2010,4140,4140=dishwashers,False
TUMOR,censusOccCode2010,4150,"4150=hosts and hostesses, restaurant, lounge, and coffee shop",False
TUMOR,censusOccCode2010,4160,"4160=food preparation and serving related workers, all other",False
TUMOR,censusOccCode2010,4200,4200=first-line supervisors of housekeeping and janitorial workers,False
TUMOR,censusOccCode2010,4210,"4210=first-line supervisors of landscaping, lawn service, and groundskeeping workers",False
TUMOR,censusOccCode2010,4220,4220=janitors and building cleaners,False
TUMOR,censusOccCode2010,4230,4230=maids and housekeeping cleaners,False
TUMOR,censusOccCode2010,4240,4240=pest control workers,False
TUMOR,censusOccCode2010,4250,4250=grounds maintenance workers,False
TUMOR,censusOccCode2010,4300,4300=first-line supervisors of gaming workers,False
TUMOR,censusOccCode2010,4320,4320=first-line supervisors of personal service workers,False
TUMOR,censusOccCode2010,4340,4340=animal trainers,False
TUMOR,censusOccCode2010,4350,4350=nonfarm animal caretakers,False
TUMOR,censusOccCode2010,4400,4400=gaming services workers,False
TUMOR,censusOccCode2010,4410,4410=motion picture projectionists,False
TUMOR,censusOccCode2010,4420,"4420=ushers, lobby attendants, and ticket takers",False
TUMOR,censusOccCode2010,4430,4430=miscellaneous entertainment attendants and related workers,False
TUMOR,censusOccCode2010,4460,4460=embalmers and funeral attendants,False
TUMOR,censusOccCode2010,4465,"4465=morticians, undertakers, and funeral directors",False
TUMOR,censusOccCode2010,4500,4500=barbers,False
TUMOR,censusOccCode2010,4510,"4510=hairdressers, hairstylists, and cosmetologists",False
TUMOR,censusOccCode2010,4520,4520=miscellaneous personal appearance workers,False
TUMOR,censusOccCode2010,4530,"4530=baggage porters, bellhops, and concierges",False
TUMOR,censusOccCode2010,4540,4540=tour and travel guides,False
TUMOR,censusOccCode2010,4600,4600=childcare workers,False
TUMOR,censusOccCode2010,4610,4610=personal care aides,False
TUMOR,censusOccCode2010,4620,4620=recreation and fitness workers,False
TUMOR,censusOccCode2010,4640,4640=residential advisors,False
TUMOR,censusOccCode2010,4650,"4650=personal care and service workers, all other",False
TUMOR,censusOccCode2010,4700,4700=first-line supervisors of retail sales workers,False
TUMOR,censusOccCode2010,4710,4710=first-line supervisors of non-retail sales workers,False
TUMOR,censusOccCode2010,4720,4720=cashiers,False
TUMOR,censusOccCode2010,4740,4740=counter and rental clerks,False
TUMOR,censusOccCode2010,4750,4750=parts salespersons,False
TUMOR,censusOccCode2010,4760,4760=retail salespersons,False
TUMOR,censusOccCode2010,4800,4800=advertising sales agents,False
TUMOR,censusOccCode2010,4810,4810=insurance sales agents,False
TUMOR,censusOccCode2010,4820,"4820=securities, commodities, and financial services sales agents",False
TUMOR,censusOccCode2010,4830,4830=travel agents,False
TUMOR,censusOccCode2010,4840,"4840=sales representatives, services, all other",False
TUMOR,censusOccCode2010,4850,"4850=sales representatives, wholesale and manufacturing",False
TUMOR,censusOccCode2010,4900,"4900=models, demonstrators, and product promoters",False
TUMOR,censusOccCode2010,4920,4920=real estate brokers and sales agents,False
TUMOR,censusOccCode2010,4930,4930=sales engineers,False
TUMOR,censusOccCode2010,4940,4940=telemarketers,False
TUMOR,censusOccCode2010,4950,"4950=door-to-door sales workers, news and street vendors, and related workers",False
TUMOR,censusOccCode2010,4965,"4965=sales and related workers, all other",False
TUMOR,censusOccCode2010,5000,5000=first-line supervisors of office and administrative support workers,False
TUMOR,censusOccCode2010,5010,"5010=switchboard operators, including answering service",False
TUMOR,censusOccCode2010,5020,5020=telephone operators,False
TUMOR,censusOccCode2010,5030,"5030=communications equipment operators, all other",False
TUMOR,censusOccCode2010,5100,5100=bill and account collectors,False
TUMOR,censusOccCode2010,5110,5110=billing and posting clerks,False
TUMOR,censusOccCode2010,5120,"5120=bookkeeping, accounting, and auditing clerks",False
TUMOR,censusOccCode2010,5130,5130=gaming cage workers,False
TUMOR,censusOccCode2010,5140,5140=payroll and timekeeping clerks,False
TUMOR,censusOccCode2010,5150,5150=procurement clerks,False
TUMOR,censusOccCode2010,5160,5160=tellers,False
TUMOR,censusOccCode2010,5165,"5165=financial clerks, all other",False
TUMOR,censusOccCode2010,5200,5200=brokerage clerks,False
TUMOR,censusOccCode2010,5210,5210=correspondence clerks,False
TUMOR,censusOccCode2010,5220,"5220=court, municipal, and license clerks",False
TUMOR,censusOccCode2010,5230,"5230=credit authorizers, checkers, and clerks",False
TUMOR,censusOccCode2010,5240,5240=customer service representatives,False
TUMOR,censusOccCode2010,5250,"5250=eligibility interviewers, government programs",False
TUMOR,censusOccCode2010,5260,5260=file clerks,False
TUMOR,censusOccCode2010,5300,"5300=hotel, motel, and resort desk clerks",False
TUMOR,censusOccCode2010,5310,"5310=interviewers, except eligibility and loan",False
TUMOR,censusOccCode2010,5320,"5320=library assistants, clerical",False
TUMOR,censusOccCode2010,5330,5330=loan interviewers and clerks,False
TUMOR,censusOccCode2010,5340,5340=new accounts clerks,False
TUMOR,censusOccCode2010,5350,5350=order clerks,False
TUMOR,censusOccCode2010,5360,"5360=human resources assistants, except payroll and timekeeping",False
TUMOR,censusOccCode2010,5400,5400=receptionists and information clerks,False
TUMOR,censusOccCode2010,5410,5410=reservation and transportation ticket agents and travel clerks,False
TUMOR,censusOccCode2010,5420,"5420=information and record clerks, all other",False
TUMOR,censusOccCode2010,5500,5500=cargo and freight agents,False
TUMOR,censusOccCode2010,5510,5510=couriers and messengers,False
TUMOR,censusOccCode2010,5520,5520=dispatchers,False
TUMOR,censusOccCode2010,5530,"5530=meter readers, utilities",False
TUMOR,censusOccCode2010,5540,5540=postal service clerks,False
TUMOR,censusOccCode2010,5550,5550=postal service mail carriers,False
TUMOR,censusOccCode2010,5560,"5560=postal service mail sorters, processors, and processing machine operators",False
TUMOR,censusOccCode2010,5600,"5600=production, planning, and expediting clerks",False
TUMOR,censusOccCode2010,5610,"5610=shipping, receiving, and traffic clerks",False
TUMOR,censusOccCode2010,5620,5620=stock clerks and order fillers,False
TUMOR,censusOccCode2010,5630,"5630=weighers, measurers, checkers, and samplers, recordkeeping",False
TUMOR,censusOccCode2010,5700,5700=secretaries and administrative assistants,False
TUMOR,censusOccCode2010,5800,5800=computer operators,False
TUMOR,censusOccCode2010,5810,5810=data entry keyers,False
TUMOR,censusOccCode2010,5820,5820=word processors and typists,False
TUMOR,censusOccCode2010,5830,5830=desktop publishers,False
TUMOR,censusOccCode2010,5840,5840=insurance claims and policy processing clerks,False
TUMOR,censusOccCode2010,5850,"5850=mail clerks and mail machine operators, except postal service",False
TUMOR,censusOccCode2010,5860,"5860=office clerks, general",False
TUMOR,censusOccCode2010,5900,"5900=office machine operators, except computer",False
TUMOR,censusOccCode2010,5910,5910=proofreaders and copy markers,False
TUMOR,censusOccCode2010,5920,5920=statistical assistants,False
TUMOR,censusOccCode2010,5940,"5940=office and administrative support workers, all other",False
TUMOR,censusOccCode2010,6005,"6005=first-line supervisors of farming, fishing, and forestry workers",False
TUMOR,censusOccCode2010,6010,6010=agricultural inspectors,False
TUMOR,censusOccCode2010,6020,6020=animal breeders,False
TUMOR,censusOccCode2010,6040,"6040=graders and sorters, agricultural products",False
TUMOR,censusOccCode2010,6050,6050=miscellaneous agricultural workers,False
TUMOR,censusOccCode2010,6100,6100=fishers and related fishing workers,False
TUMOR,censusOccCode2010,6110,6110=hunters and trappers,False
TUMOR,censusOccCode2010,6120,6120=forest and conservation workers,False
TUMOR,censusOccCode2010,6130,6130=logging workers,False
TUMOR,censusOccCode2010,6200,6200=first-line supervisors of construction trades and extraction workers,False
TUMOR,censusOccCode2010,6210,6210=boilermakers,False
TUMOR,censusOccCode2010,6220,"6220=brickmasons, blockmasons, and stonemasons",False
TUMOR,censusOccCode2010,6230,6230=carpenters,False
TUMOR,censusOccCode2010,6240,"6240=carpet, floor, and tile installers and finishers",False
TUMOR,censusOccCode2010,6250,"6250=cement masons, concrete finishers, and terrazzo workers",False
TUMOR,censusOccCode2010,6260,6260=construction laborers,False
TUMOR,censusOccCode2010,6300,"6300=paving, surfacing, and tamping equipment operators",False
TUMOR,censusOccCode2010,6310,6310=pile-driver operators,False
TUMOR,censusOccCode2010,6320,6320=operating engineers and other construction equipment operators,False
TUMOR,censusOccCode2010,6330,"6330=drywall installers, ceiling tile installers, and tapers",False
TUMOR,censusOccCode2010,6355,6355=electricians,False
TUMOR,censusOccCode2010,6360,6360=glaziers,False
TUMOR,censusOccCode2010,6400,6400=insulation workers,False
TUMOR,censusOccCode2010,6420,"6420=painters, construction and maintenance",False
TUMOR,censusOccCode2010,6430,6430=paperhangers,False
TUMOR,censusOccCode2010,6440,"6440=pipelayers, plumbers, pipefitters, and steamfitters",False
TUMOR,censusOccCode2010,6460,6460=plasterers and stucco masons,False
TUMOR,censusOccCode2010,6500,6500=reinforcing iron and rebar workers,False
TUMOR,censusOccCode2010,6515,6515=roofers,False
TUMOR,censusOccCode2010,6520,6520=sheet metal workers,False
TUMOR,censusOccCode2010,6530,6530=structural iron and steel workers,False
TUMOR,censusOccCode2010,6540,6540=solar photovoltaic installers,False
TUMOR,censusOccCode2010,6600,"6600=helpers, construction trades",False
TUMOR,censusOccCode2010,6660,6660=construction and building inspectors,False
TUMOR,censusOccCode2010,6700,6700=elevator installers and repairers,False
TUMOR,censusOccCode2010,6710,6710=fence erectors,False
TUMOR,censusOccCode2010,6720,6720=hazardous materials removal workers,False
TUMOR,censusOccCode2010,6730,6730=highway maintenance workers,False
TUMOR,censusOccCode2010,6740,6740=rail-track laying and maintenance equipment operators,False
TUMOR,censusOccCode2010,6750,6750=septic tank servicers and sewer pipe cleaners,False
TUMOR,censusOccCode2010,6765,6765=miscellaneous construction and related workers,False
TUMOR,censusOccCode2010,6800,"6800=derrick, rotary drill, and service unit operators, oil, gas, and mining",False
TUMOR,censusOccCode2010,6820,"6820=earth drillers, except oil and gas",False
TUMOR,censusOccCode2010,6830,"6830=explosives workers, ordnance handling experts, and blasters",False
TUMOR,censusOccCode2010,6840,6840=mining machine operators,False
TUMOR,censusOccCode2010,6910,"6910=roof bolters, mining",False
TUMOR,censusOccCode2010,6920,"6920=roustabouts, oil and gas",False
TUMOR,censusOccCode2010,6930,6930=helpers--extraction workers,False
TUMOR,censusOccCode2010,6940,6940=other extraction workers,False
TUMOR,censusOccCode2010,7000,"7000=first-line supervisors of mechanics, installers, and repairers",False
TUMOR,censusOccCode2010,7010,"7010=computer, automated teller, and office machine repairers",False
TUMOR,censusOccCode2010,7020,7020=radio and telecommunications equipment installers and repairers,False
TUMOR,censusOccCode2010,7030,7030=avionics technicians,False
TUMOR,censusOccCode2010,7040,"7040=electric motor, power tool, and related repairers",False
TUMOR,censusOccCode2010,7050,"7050=electrical and electronics installers and repairers, transportation equipment",False
TUMOR,censusOccCode2010,7100,"7100=electrical and electronics repairers, industrial and utility",False
TUMOR,censusOccCode2010,7110,"7110=electronic equipment installers and repairers, motor vehicles",False
TUMOR,censusOccCode2010,7120,7120=electronic home entertainment equipment installers and repairers,False
TUMOR,censusOccCode2010,7130,7130=security and fire alarm systems installers,False
TUMOR,censusOccCode2010,7140,7140=aircraft mechanics and service technicians,False
TUMOR,censusOccCode2010,7150,7150=automotive body and related repairers,False
TUMOR,censusOccCode2010,7160,7160=automotive glass installers and repairers,False
TUMOR,censusOccCode2010,7200,7200=automotive service technicians and mechanics,False
TUMOR,censusOccCode2010,7210,7210=bus and truck mechanics and diesel engine specialists,False
TUMOR,censusOccCode2010,7220,7220=heavy vehicle and mobile equipment service technicians and mechanics,False
TUMOR,censusOccCode2010,7240,7240=small engine mechanics,False
TUMOR,censusOccCode2010,7260,"7260=miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",False
TUMOR,censusOccCode2010,7300,7300=control and valve installers and repairers,False
TUMOR,censusOccCode2010,7315,"7315=heating, air conditioning, and refrigeration mechanics and installers",False
TUMOR,censusOccCode2010,7320,7320=home appliance repairers,False
TUMOR,censusOccCode2010,7330,7330=industrial and refractory machinery mechanics,False
TUMOR,censusOccCode2010,7340,"7340=maintenance and repair workers, general",False
TUMOR,censusOccCode2010,7350,"7350=maintenance workers, machinery",False
TUMOR,censusOccCode2010,7360,7360=millwrights,False
TUMOR,censusOccCode2010,7410,7410=electrical power-line installers and repairers,False
TUMOR,censusOccCode2010,7420,7420=telecommunications line installers and repairers,False
TUMOR,censusOccCode2010,7430,7430=precision instrument and equipment repairers,False
TUMOR,censusOccCode2010,7440,7440=wind turbine service technicians,False
TUMOR,censusOccCode2010,7510,"7510=coin, vending, and amusement machine servicers and repairers",False
TUMOR,censusOccCode2010,7520,7520=commercial divers,False
TUMOR,censusOccCode2010,7540,7540=locksmiths and safe repairers,False
TUMOR,censusOccCode2010,7550,7550=manufactured building and mobile home installers,False
TUMOR,censusOccCode2010,7560,7560=riggers,False
TUMOR,censusOccCode2010,7600,7600=signal and track switch repairers,False
TUMOR,censusOccCode2010,7610,"7610=helpers--installation, maintenance, and repair workers",False
TUMOR,censusOccCode2010,7630,"7630=other installation, maintenance, and repair workers",False
TUMOR,censusOccCode2010,7700,7700=first-line supervisors of production and operating workers,False
TUMOR,censusOccCode2010,7710,"7710=aircraft structure, surfaces, rigging, and systems assemblers",False
TUMOR,censusOccCode2010,7720,"7720=electrical, electronics, and electromechanical assemblers",False
TUMOR,censusOccCode2010,7730,7730=engine and other machine assemblers,False
TUMOR,censusOccCode2010,7740,7740=structural metal fabricators and fitters,False
TUMOR,censusOccCode2010,7750,7750=miscellaneous assemblers and fabricators,False
TUMOR,censusOccCode2010,7800,7800=bakers,False
TUMOR,censusOccCode2010,7810,"7810=butchers and other meat, poultry, and fish processing workers",False
TUMOR,censusOccCode2010,7830,"7830=food and tobacco roasting, baking, and drying machine operators and tenders",False
TUMOR,censusOccCode2010,7840,7840=food batchmakers,False
TUMOR,censusOccCode2010,7850,7850=food cooking machine operators and tenders,False
TUMOR,censusOccCode2010,7855,"7855=food processing workers, all other",False
TUMOR,censusOccCode2010,7900,7900=computer control programmers and operators,False
TUMOR,censusOccCode2010,7920,"7920=extruding and drawing machine setters, operators, and tenders, metal and plastic",False
TUMOR,censusOccCode2010,7930,"7930=forging machine setters, operators, and tenders, metal and plastic",False
TUMOR,censusOccCode2010,7940,"7940=rolling machine setters, operators, and tenders, metal and plastic",False
TUMOR,censusOccCode2010,7950,"7950=cutting, punching, and press machine setters, operators, and tenders, metal and plastic",False
TUMOR,censusOccCode2010,7960,"7960=drilling and boring machine tool setters, operators, and tenders, metal and plastic",False
TUMOR,censusOccCode2010,8000,"8000=grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",False
TUMOR,censusOccCode2010,8010,"8010=lathe and turning machine tool setters, operators, and tenders, metal and plastic",False
TUMOR,censusOccCode2010,8020,"8020=milling and planing machine setters, operators, and tenders, metal and plastic",False
TUMOR,censusOccCode2010,8030,8030=machinists,False
TUMOR,censusOccCode2010,8040,"8040=metal furnace operators, tenders, pourers, and casters",False
TUMOR,censusOccCode2010,8060,"8060=model makers and patternmakers, metal and plastic",False
TUMOR,censusOccCode2010,8100,"8100=molders and molding machine setters, operators, and tenders, metal and plastic",False
TUMOR,censusOccCode2010,8120,"8120=multiple machine tool setters, operators, and tenders, metal and plastic",False
TUMOR,censusOccCode2010,8130,8130=tool and die makers,False
TUMOR,censusOccCode2010,8140,"8140=welding, soldering, and brazing workers",False
TUMOR,censusOccCode2010,8150,"8150=heat treating equipment setters, operators, and tenders, metal and plastic",False
TUMOR,censusOccCode2010,8160,"8160=layout workers, metal and plastic",False
TUMOR,censusOccCode2010,8200,"8200=plating and coating machine setters, operators, and tenders, metal and plastic",False
TUMOR,censusOccCode2010,8210,"8210=tool grinders, filers, and sharpeners",False
TUMOR,censusOccCode2010,8220,"8220=metal workers and plastic workers, all other",False
TUMOR,censusOccCode2010,8250,8250=prepress technicians and workers,False
TUMOR,censusOccCode2010,8255,8255=printing press operators,False
TUMOR,censusOccCode2010,8256,8256=print binding and finishing workers,False
TUMOR,censusOccCode2010,8300,8300=laundry and dry-cleaning workers,False
TUMOR,censusOccCode2010,8310,"8310=pressers, textile, garment, and related materials",False
TUMOR,censusOccCode2010,8320,8320=sewing machine operators,False
TUMOR,censusOccCode2010,8330,8330=shoe and leather workers and repairers,False
TUMOR,censusOccCode2010,8340,8340=shoe machine operators and tenders,False
TUMOR,censusOccCode2010,8350,"8350=tailors, dressmakers, and sewers",False
TUMOR,censusOccCode2010,8360,8360=textile bleaching and dyeing machine operators and tenders,False
TUMOR,censusOccCode2010,8400,"8400=textile cutting machine setters, operators, and tenders",False
TUMOR,censusOccCode2010,8410,"8410=textile knitting and weaving machine setters, operators, and tenders",False
TUMOR,censusOccCode2010,8420,"8420=textile winding, twisting, and drawing out machine setters, operators, and tenders",False
TUMOR,censusOccCode2010,8430,"8430=extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",False
TUMOR,censusOccCode2010,8440,8440=fabric and apparel patternmakers,False
TUMOR,censusOccCode2010,8450,8450=upholsterers,False
TUMOR,censusOccCode2010,8460,"8460=textile, apparel, and furnishings workers, all other",False
TUMOR,censusOccCode2010,8500,8500=cabinetmakers and bench carpenters,False
TUMOR,censusOccCode2010,8510,8510=furniture finishers,False
TUMOR,censusOccCode2010,8520,"8520=model makers and patternmakers, wood",False
TUMOR,censusOccCode2010,8530,"8530=sawing machine setters, operators, and tenders, wood",False
TUMOR,censusOccCode2010,8540,"8540=woodworking machine setters, operators, and tenders, except sawing",False
TUMOR,censusOccCode2010,8550,"8550=woodworkers, all other",False
TUMOR,censusOccCode2010,8600,"8600=power plant operators, distributors, and dispatchers",False
TUMOR,censusOccCode2010,8610,8610=stationary engineers and boiler operators,False
TUMOR,censusOccCode2010,8620,8620=water and wastewater treatment plant and system operators,False
TUMOR,censusOccCode2010,8630,8630=miscellaneous plant and system operators,False
TUMOR,censusOccCode2010,8640,"8640=chemical processing machine setters, operators, and tenders",False
TUMOR,censusOccCode2010,8650,"8650=crushing, grinding, polishing, mixing, and blending workers",False
TUMOR,censusOccCode2010,8710,8710=cutting workers,False
